time,ghi,dni,dhi,temp_c,wind_ms,pressure_pa
20201114:1000,112.0,0.0,112.0,17.27,0.69,98940.0
20201114:1100,310.0,92.19,260.0,18.32,1.52,98880.0
20201114:1200,92.0,0.0,92.0,18.77,1.86,98870.0
20201114:1300,366.0,254.18,237.0,18.78,1.86,98800.0
20201114:1400,176.0,21.59,167.0,18.76,1.45,98760.0
20201114:1500,201.0,298.71,116.0,18.89,1.45,98740.0
20201114:1600,33.0,8.36,32.0,18.71,1.66,98740.0
20201114:1700,0.0,0.0,0.0,17.75,1.66,98770.0
20201114:1800,0.0,0.0,0.0,16.89,1.66,98800.0
20201114:1900,0.0,0.0,0.0,16.75,1.59,98830.0
20201114:2000,0.0,0.0,0.0,16.43,1.52,98860.0
20201114:2100,0.0,0.0,0.0,16.19,1.66,98890.0
20201114:2200,0.0,0.0,0.0,16.15,1.66,98910.0
20201114:2300,0.0,0.0,0.0,15.85,1.66,98910.0
20201115:0000,0.0,0.0,0.0,15.53,1.45,98850.0
20201115:0100,0.0,0.0,0.0,15.01,1.38,98810.0
20201115:0200,0.0,0.0,0.0,14.44,1.17,98780.0
20201115:0300,0.0,0.0,0.0,13.87,1.17,98760.0
20201115:0400,0.0,0.0,0.0,13.35,1.1,98750.0
20201115:0500,0.0,0.0,0.0,12.98,1.24,98750.0
20201115:0600,0.0,0.0,0.0,12.42,1.52,98800.0
20201115:0700,19.0,0.0,19.0,11.59,1.66,98850.0
20201115:0800,189.0,507.8,71.0,12.23,1.45,98910.0
20201115:0900,351.0,697.07,89.0,14.88,1.17,98940.0
20201115:1000,466.0,749.54,106.0,18.26,1.17,98960.0
20201115:1100,526.0,746.43,124.0,20.39,1.52,98910.0
20201115:1200,547.0,799.36,110.0,21.82,1.93,98870.0
20201115:1300,502.0,795.44,101.0,22.73,2.28,98790.0
20201115:1400,392.0,715.38,96.0,23.12,2.55,98760.0
20201115:1500,241.0,574.93,79.0,22.79,2.76,98770.0
20201115:1600,77.0,324.4,39.0,21.51,2.9,98780.0
20201115:1700,0.0,0.0,0.0,19.48,2.83,98820.0
20201115:1800,0.0,0.0,0.0,18.24,2.48,98870.0
20201115:1900,0.0,0.0,0.0,17.51,2.62,98930.0
20201115:2000,0.0,0.0,0.0,16.95,2.41,98910.0
20201115:2100,0.0,0.0,0.0,16.46,2.28,98920.0
20201115:2200,0.0,0.0,0.0,16.02,2.07,98870.0
20201115:2300,0.0,0.0,0.0,15.65,2.0,98860.0
20201116:0000,0.0,0.0,0.0,15.27,1.93,98810.0
20201116:0100,0.0,0.0,0.0,14.64,1.86,98780.0
20201116:0200,0.0,0.0,0.0,13.95,1.79,98770.0
20201116:0300,0.0,0.0,0.0,13.29,1.86,98770.0
20201116:0400,0.0,0.0,0.0,12.73,1.86,98720.0
20201116:0500,0.0,0.0,0.0,12.39,1.93,98720.0
20201116:0600,0.0,0.0,0.0,12.15,1.93,98760.0
20201116:0700,18.0,0.0,18.0,12.55,2.0,98760.0
20201116:0800,183.0,485.47,72.0,13.72,1.66,98830.0
20201116:0900,343.0,674.65,92.0,17.69,1.59,98910.0
20201116:1000,402.0,463.82,181.0,21.09,2.28,98960.0
20201116:1100,513.0,701.15,138.0,22.75,2.97,98940.0
20201116:1200,522.0,705.17,139.0,23.54,3.38,98910.0
20201116:1300,493.0,772.75,106.0,24.06,3.52,98850.0
20201116:1400,380.0,669.52,105.0,24.38,3.38,98810.0
20201116:1500,234.0,537.48,84.0,24.33,2.97,98820.0
20201116:1600,65.0,191.66,43.0,23.59,2.07,98870.0
20201116:1700,0.0,0.0,0.0,21.83,2.21,98940.0
20201116:1800,0.0,0.0,0.0,20.03,2.62,99020.0
20201116:1900,0.0,0.0,0.0,19.48,2.55,99080.0
20201116:2000,0.0,0.0,0.0,18.4,2.41,99150.0
20201116:2100,0.0,0.0,0.0,17.37,1.66,99200.0
20201116:2200,0.0,0.0,0.0,16.49,1.24,99220.0
20201116:2300,0.0,0.0,0.0,15.89,1.31,99260.0
20201117:0000,0.0,0.0,0.0,15.48,1.45,99240.0
20201117:0100,0.0,0.0,0.0,15.21,1.59,99240.0
20201117:0200,0.0,0.0,0.0,15.25,1.59,99230.0
20201117:0300,0.0,0.0,0.0,14.99,1.59,99230.0
20201117:0400,0.0,0.0,0.0,14.7,1.52,99220.0
20201117:0500,0.0,0.0,0.0,14.52,1.45,99220.0
20201117:0600,0.0,0.0,0.0,14.17,1.31,99250.0
20201117:0700,16.0,0.0,16.0,13.06,1.38,99260.0
20201117:0800,161.0,328.96,87.0,14.01,0.9,99350.0
20201117:0900,331.0,619.11,103.0,16.93,0.62,99420.0
20201117:1000,459.0,748.86,105.0,18.5,0.55,99460.0
20201117:1100,539.0,826.48,100.0,19.84,0.97,99440.0
20201117:1200,541.0,798.67,110.0,20.62,1.31,99390.0
20201117:1300,486.0,753.66,111.0,20.86,1.93,99320.0
20201117:1400,380.0,684.14,101.0,20.88,2.48,99280.0
20201117:1500,232.0,538.91,83.0,20.5,2.62,99260.0
20201117:1600,72.0,302.13,38.0,19.72,2.41,99270.0
20201117:1700,0.0,0.0,0.0,18.42,2.0,99280.0
20201117:1800,0.0,0.0,0.0,17.44,1.66,99330.0
20201117:1900,0.0,0.0,0.0,16.81,1.38,99340.0
20201117:2000,0.0,0.0,0.0,16.0,0.9,99380.0
20201117:2100,0.0,0.0,0.0,15.8,0.41,99410.0
20201117:2200,0.0,0.0,0.0,15.34,0.07,99440.0
20201117:2300,0.0,0.0,0.0,15.25,0.07,99440.0
20201118:0000,0.0,0.0,0.0,14.76,0.48,99440.0
20201118:0100,0.0,0.0,0.0,14.73,0.76,99390.0
20201118:0200,0.0,0.0,0.0,14.48,0.76,99380.0
20201118:0300,0.0,0.0,0.0,14.32,0.76,99370.0
20201118:0400,0.0,0.0,0.0,14.22,0.9,99380.0
20201118:0500,0.0,0.0,0.0,14.12,0.9,99360.0
20201118:0600,0.0,0.0,0.0,13.89,0.97,99370.0
20201118:0700,8.0,0.0,8.0,13.23,0.76,99410.0
20201118:0800,86.0,22.59,81.0,13.61,0.69,99460.0
20201118:0900,132.0,8.23,129.0,15.48,0.55,99510.0
20201118:1000,277.0,106.61,227.0,17.32,1.03,99540.0
20201118:1100,495.0,633.09,161.0,18.8,1.24,99500.0
20201118:1200,542.0,809.33,108.0,20.01,1.17,99440.0
20201118:1300,490.0,774.63,107.0,20.87,1.17,99360.0
20201118:1400,383.0,706.21,97.0,21.3,1.31,99320.0
20201118:1500,235.0,569.37,79.0,21.0,2.0,99280.0
20201118:1600,72.0,326.13,36.0,19.89,2.34,99320.0
20201118:1700,0.0,0.0,0.0,18.35,2.07,99330.0
20201118:1800,0.0,0.0,0.0,17.24,1.52,99390.0
20201118:1900,0.0,0.0,0.0,16.28,1.17,99400.0
20201118:2000,0.0,0.0,0.0,15.29,0.83,99440.0
20201118:2100,0.0,0.0,0.0,14.74,0.76,99450.0
20201118:2200,0.0,0.0,0.0,13.91,0.97,99450.0
20201118:2300,0.0,0.0,0.0,13.48,0.9,99460.0
20201119:0000,0.0,0.0,0.0,13.05,0.97,99450.0
20201119:0100,0.0,0.0,0.0,12.44,0.97,99430.0
20201119:0200,0.0,0.0,0.0,11.91,1.03,99420.0
20201119:0300,0.0,0.0,0.0,11.3,1.1,99420.0
20201119:0400,0.0,0.0,0.0,10.87,1.24,99430.0
20201119:0500,0.0,0.0,0.0,10.54,1.31,99430.0
20201119:0600,0.0,0.0,0.0,10.31,1.38,99460.0
20201119:0700,8.0,0.0,8.0,10.01,1.17,99530.0
20201119:0800,120.0,119.44,94.0,11.56,0.9,99600.0
20201119:0900,206.0,105.3,168.0,14.95,0.83,99670.0
20201119:1000,394.0,457.7,181.0,17.06,0.76,99740.0
20201119:1100,513.0,738.48,126.0,18.66,1.24,99720.0
20201119:1200,417.0,326.5,243.0,19.56,1.72,99670.0
20201119:1300,483.0,761.14,109.0,20.2,1.93,99630.0
20201119:1400,380.0,703.57,97.0,20.53,2.21,99560.0
20201119:1500,235.0,589.12,75.0,20.44,2.21,99540.0
20201119:1600,67.0,267.68,38.0,19.6,2.14,99530.0
20201119:1700,0.0,0.0,0.0,18.12,1.79,99570.0
20201119:1800,0.0,0.0,0.0,16.89,1.31,99600.0
20201119:1900,0.0,0.0,0.0,16.17,0.62,99600.0
20201119:2000,0.0,0.0,0.0,15.67,0.62,99640.0
20201119:2100,0.0,0.0,0.0,15.45,0.34,99670.0
20201119:2200,0.0,0.0,0.0,15.05,0.62,99680.0
20201119:2300,0.0,0.0,0.0,13.4,1.17,99670.0
20201120:0000,0.0,0.0,0.0,12.24,1.59,99600.0
20201120:0100,0.0,0.0,0.0,11.5,1.52,99550.0
20201120:0200,0.0,0.0,0.0,11.1,1.52,99510.0
20201120:0300,0.0,0.0,0.0,10.7,1.59,99490.0
20201120:0400,0.0,0.0,0.0,10.27,1.59,99450.0
20201120:0500,0.0,0.0,0.0,9.79,1.66,99410.0
20201120:0600,0.0,0.0,0.0,9.59,1.66,99380.0
20201120:0700,12.0,0.0,12.0,9.32,1.66,99400.0
20201120:0800,177.0,527.76,64.0,10.29,1.17,99390.0
20201120:0900,334.0,683.0,90.0,14.23,0.97,99440.0
20201120:1000,457.0,766.6,103.0,16.87,1.31,99510.0
20201120:1100,526.0,801.01,109.0,18.16,2.41,99490.0
20201120:1200,537.0,806.16,110.0,18.6,2.97,99440.0
20201120:1300,485.0,771.91,108.0,18.2,3.24,99400.0
20201120:1400,361.0,590.6,125.0,17.57,3.17,99310.0
20201120:1500,231.0,557.01,81.0,17.19,3.17,99270.0
20201120:1600,54.0,122.19,41.0,16.66,3.24,99300.0
20201120:1700,0.0,0.0,0.0,15.66,2.41,99330.0
20201120:1800,0.0,0.0,0.0,14.86,1.86,99340.0
20201120:1900,0.0,0.0,0.0,14.29,1.52,99320.0
20201120:2000,0.0,0.0,0.0,13.59,0.9,99320.0
20201120:2100,0.0,0.0,0.0,12.94,0.97,99370.0
20201120:2200,0.0,0.0,0.0,12.58,0.97,99380.0
20201120:2300,0.0,0.0,0.0,12.14,0.97,99400.0
20201121:0000,0.0,0.0,0.0,11.28,1.31,99380.0
20201121:0100,0.0,0.0,0.0,11.15,1.45,99370.0
20201121:0200,0.0,0.0,0.0,10.75,1.52,99320.0
20201121:0300,0.0,0.0,0.0,10.49,1.45,99340.0
20201121:0400,0.0,0.0,0.0,10.11,1.59,99340.0
20201121:0500,0.0,0.0,0.0,9.99,1.59,99350.0
20201121:0600,0.0,0.0,0.0,9.94,1.66,99380.0
20201121:0700,11.0,0.0,11.0,8.84,1.45,99380.0
20201121:0800,175.0,531.86,63.0,9.83,1.1,99450.0
20201121:0900,327.0,644.66,99.0,12.55,1.24,99540.0
20201121:1000,453.0,755.03,107.0,14.62,2.28,99610.0
20201121:1100,526.0,802.38,111.0,15.76,3.17,99590.0
20201121:1200,531.0,778.71,121.0,16.46,3.31,99540.0
20201121:1300,479.0,741.47,119.0,16.7,3.52,99500.0
20201121:1400,344.0,498.69,146.0,16.41,3.52,99470.0
20201121:1500,219.0,467.99,94.0,16.09,3.31,99460.0
20201121:1600,71.0,363.47,33.0,15.51,3.1,99480.0
20201121:1700,0.0,0.0,0.0,14.52,2.48,99530.0
20201121:1800,0.0,0.0,0.0,13.71,2.0,99570.0
20201121:1900,0.0,0.0,0.0,13.85,1.52,99540.0
20201121:2000,0.0,0.0,0.0,13.0,1.17,99570.0
20201121:2100,0.0,0.0,0.0,12.39,1.1,99590.0
20201121:2200,0.0,0.0,0.0,11.63,1.31,99590.0
20201121:2300,0.0,0.0,0.0,11.41,1.38,99590.0
20201122:0000,0.0,0.0,0.0,10.79,1.45,99570.0
20201122:0100,0.0,0.0,0.0,10.19,1.45,99530.0
20201122:0200,0.0,0.0,0.0,9.61,1.45,99490.0
20201122:0300,0.0,0.0,0.0,9.03,1.45,99500.0
20201122:0400,0.0,0.0,0.0,8.8,1.52,99480.0
20201122:0500,0.0,0.0,0.0,8.45,1.66,99480.0
20201122:0600,0.0,0.0,0.0,8.16,1.72,99500.0
20201122:0700,8.0,0.0,8.0,8.11,1.72,99500.0
20201122:0800,171.0,511.82,65.0,9.14,1.38,99550.0
20201122:0900,327.0,653.98,98.0,11.93,1.38,99580.0
20201122:1000,449.0,736.58,114.0,13.93,1.66,99600.0
20201122:1100,521.0,784.19,118.0,14.8,1.03,99560.0
20201122:1200,529.0,773.74,124.0,15.85,0.34,99500.0
20201122:1300,489.0,793.39,106.0,16.49,0.48,99430.0
20201122:1400,383.0,724.79,97.0,16.87,1.1,99370.0
20201122:1500,235.0,603.76,75.0,16.79,1.52,99330.0
20201122:1600,66.0,301.53,35.0,16.18,1.93,99340.0
20201122:1700,0.0,0.0,0.0,14.9,1.79,99360.0
20201122:1800,0.0,0.0,0.0,13.78,1.59,99400.0
20201122:1900,0.0,0.0,0.0,12.74,1.52,99400.0
20201122:2000,0.0,0.0,0.0,11.44,1.17,99440.0
20201122:2100,0.0,0.0,0.0,11.76,0.76,99450.0
20201122:2200,0.0,0.0,0.0,11.4,0.76,99440.0
20201122:2300,0.0,0.0,0.0,10.21,0.97,99450.0
20201123:0000,0.0,0.0,0.0,8.81,1.24,99430.0
20201123:0100,0.0,0.0,0.0,8.04,1.52,99390.0
20201123:0200,0.0,0.0,0.0,7.41,1.66,99380.0
20201123:0300,0.0,0.0,0.0,7.0,1.66,99400.0
20201123:0400,0.0,0.0,0.0,6.69,1.59,99390.0
20201123:0500,0.0,0.0,0.0,6.5,1.59,99400.0
20201123:0600,0.0,0.0,0.0,6.31,1.59,99400.0
20201123:0700,7.0,0.0,7.0,6.03,1.72,99470.0
20201123:0800,170.0,530.27,62.0,6.68,1.31,99520.0
20201123:0900,321.0,646.08,97.0,10.72,0.9,99570.0
20201123:1000,448.0,757.61,106.0,13.21,0.48,99600.0
20201123:1100,515.0,777.39,118.0,14.77,0.34,99580.0
20201123:1200,530.0,797.39,115.0,15.9,1.1,99490.0
20201123:1300,484.0,787.42,106.0,16.51,1.66,99420.0
20201123:1400,376.0,703.64,100.0,16.7,1.93,99370.0
20201123:1500,233.0,604.52,74.0,16.42,2.14,99350.0
20201123:1600,63.0,266.86,36.0,15.7,2.07,99340.0
20201123:1700,0.0,0.0,0.0,14.52,1.59,99350.0
20201123:1800,0.0,0.0,0.0,13.53,1.24,99370.0
20201123:1900,0.0,0.0,0.0,12.48,1.31,99410.0
20201123:2000,0.0,0.0,0.0,11.57,0.97,99410.0
20201123:2100,0.0,0.0,0.0,11.87,0.69,99420.0
20201123:2200,0.0,0.0,0.0,11.43,0.76,99400.0
20201123:2300,0.0,0.0,0.0,10.08,1.03,99380.0
20201124:0000,0.0,0.0,0.0,8.65,1.31,99350.0
20201124:0100,0.0,0.0,0.0,7.87,1.45,99310.0
20201124:0200,0.0,0.0,0.0,7.25,1.52,99260.0
20201124:0300,0.0,0.0,0.0,6.68,1.52,99230.0
20201124:0400,0.0,0.0,0.0,6.25,1.52,99180.0
20201124:0500,0.0,0.0,0.0,5.86,1.52,99170.0
20201124:0600,0.0,0.0,0.0,5.51,1.52,99150.0
20201124:0700,5.0,0.0,5.0,5.58,1.52,99150.0
20201124:0800,156.0,429.38,70.0,6.85,1.17,99190.0
20201124:0900,302.0,544.7,115.0,10.08,1.03,99220.0
20201124:1000,437.0,723.04,113.0,12.63,0.9,99220.0
20201124:1100,515.0,797.97,110.0,14.62,1.1,99160.0
20201124:1200,515.0,745.83,129.0,16.0,1.93,99060.0
20201124:1300,471.0,739.33,118.0,16.69,2.34,98960.0
20201124:1400,345.0,538.46,135.0,16.83,2.48,98880.0
20201124:1500,195.0,340.82,106.0,16.6,2.41,98830.0
20201124:1600,43.0,60.21,37.0,15.92,2.21,98800.0
20201124:1700,0.0,0.0,0.0,14.8,1.86,98790.0
20201124:1800,0.0,0.0,0.0,13.78,1.66,98800.0
20201124:1900,0.0,0.0,0.0,12.99,1.59,98810.0
20201124:2000,0.0,0.0,0.0,12.06,1.31,98800.0
20201124:2100,0.0,0.0,0.0,11.82,1.03,98790.0
20201124:2200,0.0,0.0,0.0,11.9,0.83,98760.0
20201124:2300,0.0,0.0,0.0,11.5,0.76,98710.0
20201125:0000,0.0,0.0,0.0,10.81,0.9,98670.0
20201125:0100,0.0,0.0,0.0,10.24,1.1,98600.0
20201125:0200,0.0,0.0,0.0,9.8,1.24,98540.0
20201125:0300,0.0,0.0,0.0,9.47,1.31,98530.0
20201125:0400,0.0,0.0,0.0,9.67,1.17,98500.0
20201125:0500,0.0,0.0,0.0,9.81,1.24,98490.0
20201125:0600,0.0,0.0,0.0,9.76,1.31,98510.0
20201125:0700,5.0,0.0,5.0,8.75,1.38,98530.0
20201125:0800,156.0,472.17,63.0,9.18,1.03,98520.0
20201125:0900,306.0,608.86,99.0,11.61,0.83,98540.0
20201125:1000,430.0,721.57,109.0,13.42,0.83,98530.0
20201125:1100,508.0,792.91,108.0,14.96,0.76,98480.0
20201125:1200,520.0,798.47,109.0,16.26,1.45,98380.0
20201125:1300,475.0,785.33,102.0,17.11,2.21,98280.0
20201125:1400,360.0,654.88,106.0,17.38,2.69,98210.0
20201125:1500,227.0,597.63,72.0,17.03,2.62,98170.0
20201125:1600,48.0,111.99,37.0,16.52,2.28,98160.0
20201125:1700,0.0,0.0,0.0,15.72,1.72,98170.0
20201125:1800,0.0,0.0,0.0,14.9,1.59,98190.0
20201125:1900,0.0,0.0,0.0,14.07,1.38,98180.0
20201125:2000,0.0,0.0,0.0,13.29,1.31,98170.0
20201125:2100,0.0,0.0,0.0,12.71,1.38,98190.0
20201125:2200,0.0,0.0,0.0,12.36,1.38,98190.0
20201125:2300,0.0,0.0,0.0,12.1,1.72,98160.0
20201126:0000,0.0,0.0,0.0,11.73,1.86,98120.0
20201126:0100,0.0,0.0,0.0,11.61,2.0,98050.0
20201126:0200,0.0,0.0,0.0,11.72,2.14,97990.0
20201126:0300,0.0,0.0,0.0,11.7,2.41,97980.0
20201126:0400,0.0,0.0,0.0,12.02,2.83,97910.0
20201126:0500,0.0,0.0,0.0,12.49,3.1,97850.0
20201126:0600,0.0,0.0,0.0,12.78,2.83,97850.0
20201126:0700,0.0,0.0,0.0,12.82,4.07,97850.0
20201126:0800,72.0,15.49,69.0,13.52,4.14,97840.0
20201126:0900,218.0,184.13,156.0,14.84,3.86,97870.0
20201126:1000,398.0,572.79,145.0,16.28,4.83,97900.0
20201126:1100,409.0,382.86,217.0,17.9,4.41,97860.0
20201126:1200,289.0,82.03,247.0,18.63,4.0,97810.0
20201126:1300,408.0,484.59,179.0,18.83,3.86,97720.0
20201126:1400,157.0,15.55,151.0,19.07,3.86,97680.0
20201126:1500,58.0,0.0,58.0,18.48,3.38,97690.0
20201126:1600,62.0,319.92,31.0,17.58,2.28,97720.0
20201126:1700,0.0,0.0,0.0,16.38,2.0,97750.0
20201126:1800,0.0,0.0,0.0,15.41,2.14,97780.0
20201126:1900,0.0,0.0,0.0,14.9,2.07,97800.0
20201126:2000,0.0,0.0,0.0,14.45,2.48,97780.0
20201126:2100,0.0,0.0,0.0,14.19,2.9,97770.0
20201126:2200,0.0,0.0,0.0,14.19,3.03,97750.0
20201126:2300,0.0,0.0,0.0,14.1,3.24,97720.0
20201127:0000,0.0,0.0,0.0,14.38,3.45,97680.0
20201127:0100,0.0,0.0,0.0,14.1,3.31,97600.0
20201127:0200,0.0,0.0,0.0,13.5,2.76,97540.0
20201127:0300,0.0,0.0,0.0,12.85,2.41,97520.0
20201127:0400,0.0,0.0,0.0,12.17,2.14,97470.0
20201127:0500,0.0,0.0,0.0,11.87,2.28,97430.0
20201127:0600,0.0,0.0,0.0,11.79,2.41,97390.0
20201127:0700,0.0,0.0,0.0,11.71,0.41,97340.0
20201127:0800,132.0,309.75,73.0,11.37,0.76,97330.0
20201127:0900,233.0,248.87,150.0,12.47,1.1,97400.0
20201127:1000,47.0,0.0,47.0,12.78,1.66,97370.0
20201127:1100,49.0,0.0,49.0,12.88,2.97,97290.0
20201127:1200,76.0,0.0,76.0,12.49,3.24,97250.0
20201127:1300,315.0,182.87,229.0,11.68,3.1,97150.0
20201127:1400,173.0,31.26,161.0,11.5,2.76,97120.0
20201127:1500,119.0,50.76,106.0,11.73,2.07,97080.0
20201127:1600,40.0,62.71,34.0,11.68,1.72,97080.0
20201127:1700,0.0,0.0,0.0,11.25,1.03,97110.0
20201127:1800,0.0,0.0,0.0,10.88,1.03,97150.0
20201127:1900,0.0,0.0,0.0,10.48,0.97,97160.0
20201127:2000,0.0,0.0,0.0,10.55,0.97,97180.0
20201127:2100,0.0,0.0,0.0,10.47,1.24,97150.0
20201127:2200,0.0,0.0,0.0,10.39,1.31,97150.0
20201127:2300,0.0,0.0,0.0,10.3,1.38,97130.0
20201128:0000,0.0,0.0,0.0,9.73,1.52,97130.0
20201128:0100,0.0,0.0,0.0,9.47,1.45,97080.0
20201128:0200,0.0,0.0,0.0,9.05,1.52,97040.0
20201128:0300,0.0,0.0,0.0,8.53,1.72,97040.0
20201128:0400,0.0,0.0,0.0,8.2,1.79,97030.0
20201128:0500,0.0,0.0,0.0,7.78,1.86,97020.0
20201128:0600,0.0,0.0,0.0,8.15,1.86,97040.0
20201128:0700,0.0,0.0,0.0,8.04,2.0,97100.0
20201128:0800,153.0,523.17,55.0,8.78,1.79,97170.0
20201128:0900,301.0,638.65,90.0,11.32,1.93,97250.0
20201128:1000,431.0,771.35,95.0,13.07,2.76,97280.0
20201128:1100,503.0,808.8,102.0,14.58,3.31,97270.0
20201128:1200,502.0,755.61,119.0,15.72,3.24,97260.0
20201128:1300,439.0,640.92,139.0,16.35,3.03,97230.0
20201128:1400,303.0,374.3,160.0,16.83,3.03,97220.0
20201128:1500,203.0,443.74,90.0,16.9,2.41,97220.0
20201128:1600,62.0,338.36,30.0,16.36,1.93,97310.0
20201128:1700,0.0,0.0,0.0,14.96,2.41,97380.0
20201128:1800,0.0,0.0,0.0,13.95,3.03,97470.0
20201128:1900,0.0,0.0,0.0,12.72,2.83,97650.0
20201128:2000,0.0,0.0,0.0,12.01,2.83,97720.0
20201128:2100,0.0,0.0,0.0,11.33,2.62,97780.0
20201128:2200,0.0,0.0,0.0,10.73,2.48,97830.0
20201128:2300,0.0,0.0,0.0,10.19,2.34,97870.0
20201129:0000,0.0,0.0,0.0,9.66,2.48,97910.0
20201129:0100,0.0,0.0,0.0,9.26,2.41,97940.0
20201129:0200,0.0,0.0,0.0,8.77,2.28,97960.0
20201129:0300,0.0,0.0,0.0,8.3,2.21,97980.0
20201129:0400,0.0,0.0,0.0,7.91,2.07,98010.0
20201129:0500,0.0,0.0,0.0,7.54,2.0,98040.0
20201129:0600,0.0,0.0,0.0,7.25,2.0,98090.0
20201129:0700,0.0,0.0,0.0,6.91,2.07,98140.0
20201129:0800,125.0,276.83,74.0,7.49,1.72,98220.0
20201129:0900,283.0,528.53,110.0,10.14,1.52,98290.0
20201129:1000,426.0,755.77,99.0,12.95,1.45,98370.0
20201129:1100,500.0,805.14,103.0,14.74,1.31,98370.0
20201129:1200,511.0,798.89,108.0,15.79,1.17,98340.0
20201129:1300,465.0,776.84,103.0,16.36,1.31,98330.0
20201129:1400,360.0,694.14,96.0,16.42,1.59,98330.0
20201129:1500,221.0,596.12,70.0,16.22,1.72,98350.0
20201129:1600,56.0,256.49,32.0,15.55,1.38,98400.0
20201129:1700,0.0,0.0,0.0,14.43,1.24,98450.0
20201129:1800,0.0,0.0,0.0,12.82,1.1,98490.0
20201129:1900,0.0,0.0,0.0,12.17,1.1,98510.0
20201129:2000,0.0,0.0,0.0,11.5,1.24,98540.0
20201129:2100,0.0,0.0,0.0,10.8,1.31,98600.0
20201129:2200,0.0,0.0,0.0,9.96,1.66,98650.0
20201129:2300,0.0,0.0,0.0,9.33,1.72,98680.0
20201130:0000,0.0,0.0,0.0,9.0,1.72,98700.0
20201130:0100,0.0,0.0,0.0,8.67,1.72,98690.0
20201130:0200,0.0,0.0,0.0,8.33,1.72,98670.0
20201130:0300,0.0,0.0,0.0,7.94,1.72,98690.0
20201130:0400,0.0,0.0,0.0,7.71,1.72,98700.0
20201130:0500,0.0,0.0,0.0,7.69,1.79,98690.0
20201130:0600,0.0,0.0,0.0,7.61,1.86,98720.0
20201130:0700,0.0,0.0,0.0,8.0,1.79,98780.0
20201130:0800,139.0,441.51,59.0,8.61,1.66,98840.0
20201130:0900,289.0,601.22,94.0,11.65,1.45,98930.0
20201130:1000,415.0,730.53,101.0,14.23,1.59,98970.0
20201130:1100,449.0,585.16,162.0,15.54,2.41,98970.0
20201130:1200,486.0,705.01,132.0,16.21,2.97,98910.0
20201130:1300,439.0,670.25,128.0,16.72,3.52,98850.0
20201130:1400,327.0,514.9,132.0,16.56,3.38,98830.0
20201130:1500,174.0,265.81,107.0,16.22,3.31,98820.0
20201130:1600,55.0,258.97,31.0,14.42,1.83,98850.0
20201130:1700,0.0,0.0,0.0,14.23,1.98,98870.0
20201130:1800,0.0,0.0,0.0,14.04,2.13,98910.0
20201130:1900,0.0,0.0,0.0,13.85,2.28,98900.0
20201130:2000,0.0,0.0,0.0,13.66,2.43,98940.0
20201130:2100,0.0,0.0,0.0,13.47,2.59,98960.0
20201130:2200,0.0,0.0,0.0,13.27,2.74,98970.0
20201130:2300,0.0,0.0,0.0,13.08,2.89,98960.0
20161201:0000,0.0,0.0,0.0,12.89,3.04,99530.0
20161201:0100,0.0,0.0,0.0,12.7,3.19,99500.0
20161201:0200,0.0,0.0,0.0,12.51,3.34,99460.0
20161201:0300,0.0,0.0,0.0,12.32,3.49,99430.0
20161201:0400,0.0,0.0,0.0,12.13,3.64,99410.0
20161201:0500,0.0,0.0,0.0,11.94,3.79,99380.0
20161201:0600,0.0,0.0,0.0,11.75,3.94,99380.0
20161201:0700,0.0,0.0,0.0,11.56,4.09,99380.0
20161201:0800,17.0,0.0,17.0,12.11,3.59,99410.0
20161201:0900,60.0,0.0,60.0,11.98,3.38,99420.0
20161201:1000,83.0,0.0,83.0,12.25,3.1,99460.0
20161201:1100,81.0,0.0,81.0,12.79,2.9,99440.0
20161201:1200,91.0,0.0,91.0,12.96,3.03,99350.0
20161201:1300,173.0,6.49,170.0,13.22,2.9,99260.0
20161201:1400,195.0,63.63,171.0,13.76,3.1,99220.0
20161201:1500,135.0,95.65,111.0,13.94,2.55,99200.0
20161201:1600,48.0,163.25,33.0,13.6,2.21,99200.0
20161201:1700,0.0,0.0,0.0,13.22,1.79,99200.0
20161201:1800,0.0,0.0,0.0,12.7,1.59,99220.0
20161201:1900,0.0,0.0,0.0,12.33,1.17,99230.0
20161201:2000,0.0,0.0,0.0,11.99,1.17,99250.0
20161201:2100,0.0,0.0,0.0,11.65,1.17,99210.0
20161201:2200,0.0,0.0,0.0,11.73,1.1,99180.0
20161201:2300,0.0,0.0,0.0,11.64,1.1,99170.0
20161202:0000,0.0,0.0,0.0,11.14,1.17,99140.0
20161202:0100,0.0,0.0,0.0,10.65,1.17,99080.0
20161202:0200,0.0,0.0,0.0,10.2,1.24,99010.0
20161202:0300,0.0,0.0,0.0,9.5,1.38,98970.0
20161202:0400,0.0,0.0,0.0,9.24,1.31,98920.0
20161202:0500,0.0,0.0,0.0,8.93,1.24,98870.0
20161202:0600,0.0,0.0,0.0,8.87,1.1,98870.0
20161202:0700,0.0,0.0,0.0,7.95,1.45,98870.0
20161202:0800,139.0,501.88,51.0,8.26,1.17,98890.0
20161202:0900,289.0,649.72,82.0,10.37,0.9,98920.0
20161202:1000,412.0,754.02,92.0,12.35,0.83,98920.0
20161202:1100,477.0,760.04,108.0,13.6,0.69,98880.0
20161202:1200,494.0,781.49,105.0,14.57,0.69,98790.0
20161202:1300,453.0,773.32,97.0,15.29,0.83,98670.0
